Ville;Annee;Libelle;Sexe;Total;<1;1-4;5-14;15-24;25-34;35-44;45-54;55-64;65-74;75-84;85-94;95
7;14;64;M;1;;*;*;;;;;;1;;;
7;14;64;F;3;;*;*;;;;;1;;1;1;
7;14;64;T;4;;*;*;;;;;1;1;1;1;
8;14;0;M;6;;*;*;;;1;2;1;1;1;;
8;14;0;F;1;*;*;*;*;;;;;;1;;
8;14;0;T;7;;*;*;;;1;2;1;1;2;;
8;14;1;M;0;;*;*;;;;;;;;;
8;14;1;F;0;*;*;*;*;;;;;;;;
8;14;1;T;0;;*;*;;;;;;;;;
8;14;2;M;11;;*;*;;2;6;3;;;;;
8;14;2;F;3;*;*;*;*;;;1;;;;;
8;14;2;T;14;;*;*;2;2;6;4;;;;;
8;14;3;M;2;;*;*;;2;;;;;;;
8;14;3;F;1;*;*;*;*;;;;;1;;;
8;14;3;T;3;;*;*;;2;;;;1;;;
8;14;4;M;10;1;*;*;;;1;1;;2;2;2;
8;14;4;F;12;*;*;*;*;;;;;5;1;5;1
8;14;4;T;22;1;*;*;;;1;1;;7;3;7;1
8;14;5;M;24;;*;*;;;2;5;10;4;3;;
8;14;5;F;3;*;*;*;*;;;;1;1;;;1
8;14;5;T;27;;*;*;;;2;5;11;5;3;;1
8;14;6;M;16;;*;*;;;2;4;5;1;4;;
8;14;6;F;2;*;*;*;*;;;;1;1;;;
8;14;6;T;18;;*;*;;;2;4;6;2;4;;
8;14;7;M;5;;*;*;;;;;3;1;1;;
8;14;7;F;4;*;*;*;*;;;;;2;;2;
8;14;7;T;9;;*;*;;;;;3;3;1;2;
8;14;8;M;13;;*;*;;;1;1;4;4;2;1;
8;14;8;F;24;*;*;*;*;;;1;2;9;8;3;1
8;14;8;T;37;;*;*;;;1;2;6;13;10;4;1
8;14;9;M;6;;*;*;;;;;1;4;;1;
8;14;9;F;6;*;*;*;*;;;;;1;1;4;
8;14;9;T;12;;*;*;;;;;1;5;1;5;
8;14;10;M;15;;*;*;;;;4;3;5;2;1;
8;14;10;F;3;*;*;*;*;;;;;;1;2;
8;14;10;T;18;;*;*;;;;4;3;5;3;3;
8;14;11;M;14;;*;*;;;;1;2;3;4;4;
8;14;11;F;10;*;*;*;*;;;;2;3;2;2;1
8;14;11;T;24;;*;*;;;;1;4;6;6;6;1
8;14;12;M;91;;*;*;;;8;17;23;21;17;5;
8;14;12;F;6;*;*;*;*;;;1;2;1;1;1;
8;14;12;T;97;;*;*;;;8;18;25;22;18;6;
8;14;13;M;2;;*;*;;;;;;2;;;
8;14;13;F;1;*;*;*;*;;;1;;;;;
8;14;13;T;3;;*;*;;;;1;;2;;;
8;14;14;M;0;;*;*;;;;;;;;;
8;14;14;F;46;*;*;*;*;;1;6;10;11;12;6;
8;14;14;T;46;;*;*;;;1;6;10;11;12;6;
8;14;15;M;0;;*;*;;;;;;;;;
8;14;15;F;5;*;*;*;*;1;1;;1;1;;1;
8;14;15;T;5;;*;*;;1;1;;1;1;;1;
8;14;16;M;0;;*;*;;;;;;;;;
8;14;16;F;12;*;*;*;*;;;1;1;3;1;6;
8;14;16;T;12;;*;*;;;;1;1;3;1;6;
8;14;17;M;0;;*;*;;;;;;;;;
8;14;17;F;6;*;*;*;*;;;;3;1;1;1;
8;14;17;T;6;;*;*;;;;;3;1;1;1;
8;14;18;M;22;;*;*;;;;;2;7;6;7;
8;14;18;F;0;*;*;*;*;;;;;;;;
8;14;18;T;22;;*;*;;;;;2;7;6;7;
8;14;19;M;2;;*;*;;;;;;1;1;;
8;14;19;F;5;*;*;*;*;;;;1;3;;1;
8;14;19;T;7;;*;*;;;;;1;4;1;1;
8;14;20;M;12;;*;*;;;;1;2;6;2;1;
8;14;20;F;5;*;*;*;*;;;;1;;3;1;
8;14;20;T;17;;*;*;;;;1;3;6;5;2;
8;14;21;M;11;;*;*;1;;1;1;;1;5;1;
8;14;21;F;17;*;*;*;*;;;;2;6;7;1;
8;14;21;T;28;;*;*;2;;1;1;2;7;12;2;
8;14;22;M;35;1;*;*;1;;;9;4;8;7;5;
8;14;22;F;27;*;*;*;*;2;;1;3;5;10;6;
8;14;22;T;62;1;*;*;1;2;;10;7;13;17;11;
8;14;23;M;3;;*;*;;;;;1;1;;1;
8;14;23;F;7;*;*;*;*;;1;1;1;1;2;1;
8;14;23;T;10;;*;*;;;1;1;2;2;2;2;
8;14;24;M;7;;*;*;;;;;2;;4;1;
8;14;24;F;6;*;*;*;*;;1;;1;;2;2;
8;14;24;T;13;;*;*;;;1;;3;;6;3;
8;14;25;M;11;;*;*;;;;;1;6;3;1;
8;14;25;F;9;*;*;*;*;;;;2;2;2;3;
8;14;25;T;20;;*;*;;;;;3;8;5;4;
8;14;26;M;5;;*;*;;;1;1;;;1;1;1
8;14;26;F;14;*;*;*;*;;;;1;1;2;6;4
8;14;26;T;19;;*;*;;;1;1;1;1;3;7;5
8;14;27;M;9;;*;*;;1;1;4;1;1;1;;
8;14;27;F;3;*;*;*;*;;1;;1;;;1;
8;14;27;T;12;;*;*;;1;2;4;2;1;1;1;
8;14;28;M;5;;*;*;2;2;;;1;;;;
8;14;28;F;0;*;*;*;*;;;;;;;;
8;14;28;T;5;;*;*;2;2;;;1;;;;
8;14;29;M;8;;*;*;;;1;;;1;2;4;
8;14;29;F;29;*;*;*;*;;;1;1;2;1;20;4
8;14;29;T;37;;*;*;;;1;1;1;3;3;24;4
8;14;30;M;1;;*;*;;;;;1;;;;
8;14;30;F;0;*;*;*;*;;;;;;;;
8;14;30;T;1;;*;*;;;;;1;;;;
8;14;31;M;14;;*;*;1;;;1;1;4;4;3;
8;14;31;F;17;*;*;*;*;;1;1;;4;5;5;
8;14;31;T;31;;*;*;1;;1;2;1;8;9;8;
8;14;32;M;87;;*;*;;;2;6;12;20;28;19;
8;14;32;F;83;*;*;*;*;;;;3;13;31;34;2
8;14;32;T;170;;*;*;;;2;6;15;33;59;53;2
8;14;33;M;38;;*;*;;1;;2;8;9;7;8;3
8;14;33;F;70;*;*;*;*;;;;1;8;24;28;8
8;14;33;T;108;1;*;*;;1;;2;9;17;31;36;11
8;14;34;M;51;;*;*;1;;2;3;5;8;18;12;2
8;14;34;F;75;*;*;*;*;;1;;1;8;31;31;3
8;14;34;T;126;;*;*;1;;3;3;6;16;49;43;5
8;14;35;M;31;;*;*;1;;1;1;6;8;12;2;
8;14;35;F;45;*;*;*;*;;;;3;9;11;20;2
8;14;35;T;76;;*;*;1;;1;1;9;17;23;22;2
8;14;36;M;0;;*;*;;;;;;;;;
8;14;36;F;2;*;*;*;*;;;;;;;2;
8;14;36;T;2;;*;*;;;;;;;;2;
8;14;37;M;29;;*;*;;;2;1;3;5;8;8;2
8;14;37;F;19;*;*;*;*;;;;2;;6;9;2
8;14;37;T;48;;*;*;;;2;1;5;5;14;17;4
8;14;38;M;2;;*;*;;;;;1;;;1;
8;14;38;F;6;*;*;*;*;;1;;;2;2;1;
8;14;38;T;8;;*;*;;;1;;1;2;2;2;
8;14;39;M;30;;*;*;;;;;1;14;9;6;
8;14;39;F;21;*;*;*;*;;;;2;2;9;6;2
8;14;39;T;51;;*;*;;;;;3;16;18;12;2
8;14;40;M;11;1;*;*;1;;;;1;1;1;6;
8;14;40;F;12;*;*;*;*;;;;;2;2;7;1
8;14;40;T;23;1;*;*;1;;;;1;3;3;13;1
8;14;41;M;6;;*;*;;;;;;2;2;2;
8;14;41;F;4;*;*;*;*;;;;1;1;;2;
8;14;41;T;10;;*;*;;;;;1;3;2;4;
8;14;42;M;38;;*;*;;;9;8;11;9;1;;
8;14;42;F;22;*;*;*;*;;5;5;4;7;1;;
8;14;42;T;60;;*;*;;;14;13;15;16;2;;
8;14;43;M;20;;*;*;;;1;1;5;7;4;2;
8;14;43;F;30;*;*;*;*;;1;1;1;6;7;13;1
8;14;43;T;50;;*;*;;;2;2;6;13;11;15;1
8;14;44;M;4;;*;*;;;;;;;1;3;
8;14;44;F;1;*;*;*;*;;;;;;;1;
8;14;44;T;5;;*;*;;;;;;;1;4;
8;14;45;M;0;;*;*;;;;;;;;;
8;14;45;F;5;*;*;*;*;;;;;2;;2;1
8;14;45;T;5;;*;*;;;;;;2;;2;1
8;14;46;M;5;;*;*;;1;;;2;1;;1;
8;14;46;F;1;*;*;*;*;;;;;;;1;
8;14;46;T;6;;*;*;;1;;;2;1;;2;
8;14;47;M;10;;*;*;;;;;2;3;3;2;
8;14;47;F;6;*;*;*;*;;;;;2;1;2;1
8;14;47;T;16;;*;*;;;;;2;5;4;4;1
8;14;48;M;4;;*;*;;;;;;;2;2;
8;14;48;F;2;*;*;*;*;;;;;;2;;
8;14;48;T;6;;*;*;;;;;;;4;2;
8;14;49;M;0;;*;*;;;;;;;;;
8;14;49;F;1;*;*;*;*;1;;;;;;;
8;14;49;T;1;;*;*;;1;;;;;;;
8;14;50;M;6;6;*;*;;;;;;;;;
8;14;50;F;3;*;*;*;*;;;;;;;;
8;14;50;T;9;9;*;*;;;;;;;;;
8;14;51;M;0;;*;*;;;;;;;;;
8;14;51;F;0;*;*;*;*;;;;;;;;
8;14;51;T;0;;*;*;;;;;;;;;
8;14;52;M;0;;*;*;;;;;;;;;
8;14;52;F;0;*;*;*;*;;;;;;;;
8;14;52;T;0;;*;*;;;;;;;;;
8;14;53;M;0;;*;*;;;;;;;;;
8;14;53;F;1;*;*;*;*;;;;;;;;
8;14;53;T;1;1;*;*;;;;;;;;;
8;14;54;M;1;1;*;*;;;;;;;;;
8;14;54;F;1;*;*;*;*;;;;;;;;
8;14;54;T;2;2;*;*;;;;;;;;;
8;14;55;M;21;1;*;*;;;4;3;2;2;6;2;1
8;14;55;F;30;*;*;*;*;;1;1;;6;7;13;2
8;14;55;T;51;1;*;*;;;5;4;2;8;13;15;3
8;14;56;M;14;;*;*;;;1;1;3;2;2;5;
8;14;56;F;27;*;*;*;*;;;;;3;5;17;2
8;14;56;T;41;;*;*;;;1;1;3;5;7;22;2
8;14;57;M;11;;*;*;;2;3;1;1;2;1;;
8;14;57;F;6;*;*;*;*;2;2;1;;1;;;
8;14;57;T;17;;*;*;;4;5;2;1;3;1;;
8;14;58;M;12;;*;*;;1;;;1;2;1;5;
8;14;58;F;18;*;*;*;*;;1;;;2;3;11;1
8;14;58;T;30;;*;*;;1;1;;1;4;4;16;1
8;14;59;M;1;;*;*;;;;;;1;;;
8;14;59;F;4;*;*;*;*;;;;1;;1;2;
8;14;59;T;5;;*;*;;;;;1;1;1;2;
8;14;60;M;21;;*;*;;3;3;5;3;3;1;3;
8;14;60;F;11;*;*;*;*;2;1;;;2;2;2;2
8;14;60;T;32;;*;*;;5;4;5;3;5;3;5;2
8;14;61;M;29;;*;*;4;8;5;3;2;5;1;1;
8;14;61;F;8;*;*;*;*;3;1;1;;1;2;;
8;14;61;T;37;;*;*;4;11;6;4;2;6;3;1;
8;14;62;M;1;;*;*;;;1;;;;;;
8;14;62;F;2;*;*;*;*;1;;;;;;;
8;14;62;T;3;;*;*;1;1;1;;;;;;
8;14;63;M;5;;*;*;1;1;;1;2;;;;
8;14;63;F;4;*;*;*;*;;1;;2;;;;
8;14;63;T;9;;*;*;2;1;1;1;4;;;;
8;14;64;M;1;;*;*;;;;;1;;;;
8;14;64;F;1;*;*;*;*;;;;;;1;;
8;14;64;T;2;;*;*;;;;;1;;1;;
9;14;0;M;2;;*;*;;;;;1;1;;;
9;14;0;F;1;;*;*;;;;;;1;;;
9;14;0;T;3;;;;;;;;1;2;;;
9;14;1;M;0;;*;*;;;;;;;;;
9;14;1;F;0;;*;*;;;;;;;;;
9;14;1;T;0;;;;;;;;;;;;
9;14;2;M;22;;*;*;;12;7;1;2;;;;
9;14;2;F;3;;*;*;1;2;;;;;;;
9;14;2;T;25;;;;1;14;7;1;2;;;;
9;14;3;M;1;;*;*;;;;;1;;;;
9;14;3;F;0;;*;*;;;;;;;;;
9;14;3;T;1;;;;;;;;1;;;;
9;14;4;M;12;2;*;*;;;3;1;1;4;1;;
9;14;4;F;8;;*;*;;;;;1;2;2;3;
9;14;4;T;20;2;;;;;3;1;2;6;3;3;
9;14;5;M;29;;*;*;;;2;8;9;7;2;1;
9;14;5;F;3;;*;*;;;;;1;;1;1;
9;14;5;T;32;;;;;;2;8;10;7;3;2;
9;14;6;M;14;;*;*;;;;2;6;3;3;;
9;14;6;F;4;;*;*;;;;;1;2;1;;
9;14;6;T;18;;;;;;;2;7;5;4;;
9;14;7;M;10;;*;*;;;;;3;2;4;1;
9;14;7;F;18;;*;*;;;;1;2;5;3;7;
9;14;7;T;28;;;;;;;1;5;7;7;8;
9;14;8;M;24;;*;*;;;;1;6;5;10;2;
9;14;8;F;37;;*;*;;;1;2;3;8;13;10;
9;14;8;T;61;;;;;;1;3;9;13;23;12;
9;14;9;M;8;;*;*;;;;;3;2;2;1;
9;14;9;F;5;;*;*;;;;;1;;2;2;
9;14;9;T;13;;;;;;;;4;2;4;3;
9;14;10;M;24;;*;*;;;;1;3;14;4;2;
9;14;10;F;7;;*;*;;;;1;3;1;1;1;
9;14;10;T;31;;;;;;;2;6;15;5;3;
9;14;11;M;21;;*;*;;;1;2;7;3;7;1;
9;14;11;F;19;;*;*;;;;1;3;4;7;4;
9;14;11;T;40;;;;;;1;3;10;7;14;5;
9;14;12;M;94;;*;*;;1;4;15;23;38;12;1;
9;14;12;F;16;;*;*;;;;;4;7;2;3;
9;14;12;T;110;;;;;1;4;15;27;45;14;4;
9;14;13;M;5;;*;*;;1;;1;3;;;;
9;14;13;F;1;;*;*;;;1;;;;;;
9;14;13;T;6;;;;;1;1;1;3;;;;
9;14;14;M;0;;*;*;;;;;;;;;
9;14;14;F;45;;*;*;;;2;4;9;14;6;9;1
9;14;14;T;45;;;;;;2;4;9;14;6;9;1
9;14;15;M;0;;*;*;;;;;;;;;
9;14;15;F;7;;*;*;;;1;3;;;1;2;
9;14;15;T;7;;;;;;1;3;;;1;2;
9;14;16;M;0;;*;*;;;;;;;;;
9;14;16;F;7;;*;*;;;;;1;2;3;1;
9;14;16;T;7;;;;;;;;1;2;3;1;
9;14;17;M;0;;*;*;;;;;;;;;
9;14;17;F;17;;*;*;;;;;4;4;8;1;
9;14;17;T;17;;;;;;;;4;4;8;1;
9;14;18;M;38;;*;*;;;;1;1;10;18;8;
9;14;18;F;0;;*;*;;;;;;;;;
9;14;18;T;38;;;;;;;1;1;10;18;8;
9;14;19;M;6;;*;*;;;1;1;2;1;1;;
9;14;19;F;5;;*;*;;;1;;;1;2;1;
9;14;19;T;11;;;;;;2;1;2;2;3;1;
9;14;20;M;20;;*;*;;;;1;3;5;10;;1
9;14;20;F;6;;*;*;;;;;2;1;2;1;
9;14;20;T;26;;;;;;;1;5;6;12;1;1
9;14;21;M;16;;*;*;;2;;2;1;2;6;3;
9;14;21;F;27;;*;*;1;1;1;1;2;7;6;6;
9;14;21;T;43;;1;1;1;3;1;3;3;9;12;9;
9;14;22;M;54;;*;*;;1;2;7;16;13;9;6;
9;14;22;F;47;;*;*;;1;4;1;6;4;14;16;1
9;14;22;T;101;;;;;2;6;8;22;17;23;22;1
9;14;23;M;7;;*;*;;1;;1;;1;1;3;
9;14;23;F;4;;*;*;;;;;;1;;2;1
9;14;23;T;11;;;;;1;;1;;2;1;5;1
9;14;24;M;7;;*;*;;;;1;1;;3;2;
9;14;24;F;4;;*;*;;;;;;1;1;2;
9;14;24;T;11;;;;;;;1;1;1;4;4;
9;14;25;M;12;;*;*;;;;;2;6;2;2;
9;14;25;F;15;;*;*;;;1;;;6;4;3;1
9;14;25;T;27;;;;;;1;;2;12;6;5;1
9;14;26;M;11;;*;*;;1;;1;2;1;5;;1
9;14;26;F;21;;*;*;;;;2;;6;6;7;
9;14;26;T;32;;;;;1;;3;2;7;11;7;1
9;14;27;M;11;;*;*;;;5;3;2;;;1;
9;14;27;F;1;;*;*;;;;1;;;;;
9;14;27;T;12;;;;;;5;4;2;;;1;
9;14;28;M;1;;*;*;;1;;;;;;;
9;14;28;F;1;;*;*;;;;;;1;;;
9;14;28;T;2;;;;;1;;;;1;;;
9;14;29;M;6;;*;*;;;;;;3;2;1;
9;14;29;F;39;;*;*;;;;;;5;12;20;2
9;14;29;T;45;;;;;;;;;8;14;21;2
9;14;30;M;3;1;*;*;;;;;;;1;;
9;14;30;F;0;;*;*;;;;;;;;;
9;14;30;T;3;1;1;;;;;;;;1;;
9;14;31;M;28;2;*;*;;2;1;1;1;7;5;7;
9;14;31;F;30;;*;*;1;;;;3;4;11;8;2
9;14;31;T;58;2;2;1;1;2;1;1;4;11;16;15;2
9;14;32;M;109;;*;*;;;4;8;12;28;38;18;1
9;14;32;F;115;;*;*;;;1;3;6;19;43;39;4
9;14;32;T;224;;;;;;5;11;18;47;81;57;5
9;14;33;M;67;;*;*;;1;2;3;8;17;18;14;3
9;14;33;F;84;;*;*;1;;;2;4;8;25;37;7
9;14;33;T;151;;;1;1;1;2;5;12;25;43;51;10
9;14;34;M;77;;*;*;;;2;3;7;15;32;16;2
9;14;34;F;116;;*;*;;2;1;3;2;10;43;51;4
9;14;34;T;193;;;;;2;3;6;9;25;75;67;6
9;14;35;M;52;;*;*;;;3;1;6;11;20;11;
9;14;35;F;79;;*;*;1;;;1;2;12;29;32;2
9;14;35;T;131;;;;1;;3;2;8;23;49;43;2
9;14;36;M;2;;*;*;;;;;;;1;1;
9;14;36;F;1;;*;*;;;;;;;1;;
9;14;36;T;3;;;;;;;;;;2;1;
9;14;37;M;36;;*;*;;;1;1;3;9;10;10;2
9;14;37;F;33;;*;*;;;;;1;4;7;20;1
9;14;37;T;69;;;;;;1;1;4;13;17;30;3
9;14;38;M;2;;*;*;;;;;;1;;1;
9;14;38;F;7;;*;*;;;;;;2;1;4;
9;14;38;T;9;;;;;;;;;3;1;5;
9;14;39;M;27;;*;*;1;;;;3;9;9;4;1
9;14;39;F;18;;*;*;;;;;1;6;2;8;1
9;14;39;T;45;;;;1;;;;4;15;11;12;2
9;14;40;M;14;;*;*;;;;1;;3;6;3;1
9;14;40;F;9;;*;*;;;;;;;4;3;1
9;14;40;T;23;;;1;;;;1;;3;10;6;2
9;14;41;M;7;;*;*;;;;1;1;1;1;3;
9;14;41;F;5;;*;*;;;;;1;1;2;1;
9;14;41;T;12;;;;;;;1;2;2;3;4;
9;14;42;M;45;;*;*;;1;9;7;12;11;2;3;
9;14;42;F;23;;*;*;;;;8;5;3;5;2;
9;14;42;T;68;;;;;1;9;15;17;14;7;5;
9;14;43;M;16;;*;*;;;;2;3;3;3;5;
9;14;43;F;40;;*;*;;;;;1;8;12;19;
9;14;43;T;56;;;;;;;2;4;11;15;24;
9;14;44;M;1;;*;*;;;;;;;1;;
9;14;44;F;7;;*;*;;;;;;;2;3;2
9;14;44;T;8;;;;;;;;;;3;3;2
9;14;45;M;1;;*;*;;;;;;;;1;
9;14;45;F;4;;*;*;;;;;;1;;2;1
9;14;45;T;5;;;;;;;;;1;;3;1
9;14;46;M;5;;*;*;;;;;;;5;;
9;14;46;F;6;;*;*;;;;;;;5;;
9;14;46;T;11;;;1;;;;;;;10;;
9;14;47;M;6;;*;*;;;;;2;3;;1;
9;14;47;F;7;;*;*;;;;;;1;2;4;
9;14;47;T;13;;;;;;;;2;4;2;5;
9;14;48;M;7;;*;*;;;;;;2;3;2;
9;14;48;F;3;;*;*;;;;;;;2;1;
9;14;48;T;10;;;;;;;;;2;5;3;
9;14;49;M;0;;*;*;;;;;;;;;
9;14;49;F;0;;*;*;;;;;;;;;
9;14;49;T;0;;;;;;;;;;;;
9;14;50;M;4;4;*;*;;;;;;;;;
9;14;50;F;3;3;*;*;;;;;;;;;
9;14;50;T;7;7;;;;;;;;;;;
9;14;51;M;1;1;*;*;;;;;;;;;
9;14;51;F;0;;*;*;;;;;;;;;
9;14;51;T;1;1;;;;;;;;;;;
9;14;52;M;2;2;*;*;;;;;;;;;
9;14;52;F;2;2;*;*;;;;;;;;;
9;14;52;T;4;4;;;;;;;;;;;
9;14;53;M;2;1;*;*;;;;;;;;;
9;14;53;F;1;1;*;*;;;;;;;;;
9;14;53;T;3;2;;1;;;;;;;;;
9;14;54;M;0;;*;*;;;;;;;;;
9;14;54;F;5;5;*;*;;;;;;;;;
9;14;54;T;5;5;;;;;;;;;;;
9;14;55;M;46;;*;*;4;19;5;4;8;2;;4;
9;14;55;F;29;1;*;*;6;7;6;;;4;1;2;
9;14;55;T;75;1;1;1;10;26;11;4;8;6;1;6;
9;14;56;M;17;;*;*;;;;1;5;1;3;6;1
9;14;56;F;31;;*;*;;;;1;1;;6;18;5
9;14;56;T;48;;;;;;;2;6;1;9;24;6
9;14;57;M;9;;*;*;1;4;;3;;;;;
9;14;57;F;4;;*;*;;1;1;;;;;;
9;14;57;T;13;;1;2;1;5;1;3;;;;;
9;14;58;M;9;;*;*;;;;;;2;4;3;
9;14;58;F;42;;*;*;;;;2;1;2;10;24;3
9;14;58;T;51;;;;;;;2;1;4;14;27;3
9;14;59;M;1;;*;*;;;;;;;;;
9;14;59;F;1;;*;*;;;;;;;;;
9;14;59;T;2;;1;1;;;;;;;;;
9;14;60;M;16;;*;*;1;3;3;3;1;1;1;1;1
9;14;60;F;16;;*;*;;;1;;1;;3;9;1
9;14;60;T;32;;2;;1;3;4;3;2;1;4;10;2
9;14;61;M;28;;*;*;2;9;7;6;3;;1;;
9;14;61;F;12;;*;*;1;1;1;6;1;1;;1;
9;14;61;T;40;;;;3;10;8;12;4;1;1;1;
9;14;62;M;2;;*;*;;1;;;;;;;
9;14;62;F;0;;*;*;;;;;;;;;
9;14;62;T;2;;1;;;1;;;;;;;
9;14;63;M;4;;*;*;;1;1;1;;;;;
9;14;63;F;1;;*;*;;;;;;1;;;
9;14;63;T;5;;;1;;1;1;1;;1;;;
9;14;64;M;5;;*;*;;;;2;;2;1;;
9;14;64;F;4;;*;*;;;;;;2;1;1;
9;14;64;T;9;;;;;;;2;;4;2;1;
10;14;0;M;8;;*;*;;;;3;2;;2;1;
10;14;0;F;6;;*;*;;;;;;;5;1;
10;14;0;T;14;;;*;;;;3;2;;7;2;
10;14;1;M;0;;*;*;;;;;;;;;
10;14;1;F;0;;*;*;;;;;;;;;
10;14;1;T;0;;;*;;;;;;;;;
10;14;2;M;38;;*;*;1;15;18;2;2;;;;
10;14;2;F;0;;*;*;;;;;;;;;
10;14;2;T;38;;;*;1;15;18;2;2;;;;
10;14;3;M;1;;*;*;;;;1;;;;;
10;14;3;F;2;;*;*;;;;;;1;;1;
10;14;3;T;3;;;*;;;;1;;1;;1;
10;14;4;M;24;;*;*;;;1;1;2;5;6;6;2
10;14;4;F;28;;*;*;;1;;2;3;1;5;12;4
10;14;4;T;52;;1;*;;1;1;3;5;6;11;18;6
10;14;5;M;28;;*;*;;;1;10;8;6;3;;
10;14;5;F;4;;*;*;;;;2;;1;1;;
10;14;5;T;32;;;*;;;1;12;8;7;4;;
10;14;6;M;16;;*;*;;;2;2;5;6;;1;
10;14;6;F;2;;*;*;;;;;;1;1;;
10;14;6;T;18;;;*;;;2;2;5;7;1;1;
10;14;7;M;28;;*;*;;;;3;6;5;10;4;
10;14;7;F;18;;*;*;;1;;1;;1;9;6;
10;14;7;T;46;;;*;;1;;4;6;6;19;10;
10;14;8;M;41;;*;*;;;1;1;4;14;11;9;1
10;14;8;F;59;;*;*;;;;4;3;7;20;23;2
10;14;8;T;100;;;*;;;1;5;7;21;31;32;3
10;14;9;M;15;;*;*;;;;1;4;2;4;4;
10;14;9;F;18;;*;*;;;1;;2;4;11;;
10;14;9;T;33;;;*;;;1;1;6;6;15;4;
10;14;10;M;35;;*;*;;;1;3;11;14;4;2;
10;14;10;F;15;;*;*;;;;1;4;4;4;2;
10;14;10;T;50;;;*;;;1;4;15;18;8;4;
10;14;11;M;23;;*;*;;;1;4;4;5;8;1;
10;14;11;F;29;;*;*;;;;2;1;4;17;5;
10;14;11;T;52;;;*;;;1;6;5;9;25;6;
10;14;12;M;156;;*;*;;1;2;13;38;55;39;8;
10;14;12;F;43;;*;*;;1;;4;6;12;11;9;
10;14;12;T;199;;;*;;2;2;17;44;67;50;17;
10;14;13;M;1;;*;*;;;1;;;;;;
10;14;13;F;4;;*;*;;;;;1;1;2;;
10;14;13;T;5;;;*;;;1;;1;1;2;;
10;14;14;M;0;;*;*;;;;;;;;;
10;14;14;F;81;;*;*;;2;3;14;16;18;12;15;1
10;14;14;T;81;;;*;;2;3;14;16;18;12;15;1
10;14;15;M;0;;*;*;;;;;;;;;
10;14;15;F;5;;*;*;;1;2;1;1;;;;
10;14;15;T;5;;;*;;1;2;1;1;;;;
10;14;16;M;0;;*;*;;;;;;;;;
10;14;16;F;20;;*;*;;;;;4;5;9;2;
10;14;16;T;20;;;*;;;;;4;5;9;2;
10;14;17;M;0;;*;*;;;;;;;;;
10;14;17;F;24;;*;*;;;;3;2;8;5;5;1
10;14;17;T;24;;;*;;;;3;2;8;5;5;1
10;14;18;M;69;;*;*;;;;;5;14;22;26;2
10;14;18;F;0;;*;*;;;;;;;;;
10;14;18;T;69;;;*;;;;;5;14;22;26;2
10;14;19;M;6;;*;*;;;;1;1;2;2;;
10;14;19;F;8;;*;*;;;;;;1;3;4;
10;14;19;T;14;;;*;;;;1;1;3;5;4;
10;14;20;M;25;;*;*;;;;;4;6;7;8;
10;14;20;F;8;;*;*;;;;;1;2;3;2;
10;14;20;T;33;;;*;;;;;5;8;10;10;
10;14;21;M;30;;*;*;;1;;1;4;4;11;7;2
10;14;21;F;52;;*;*;;;2;4;8;9;16;12;1
10;14;21;T;82;;;*;;1;2;5;12;13;27;19;3
10;14;22;M;97;;*;*;2;;2;9;21;26;24;13;
10;14;22;F;78;;*;*;;3;1;4;3;12;29;24;1
10;14;22;T;175;;;*;2;3;3;13;24;38;53;37;1
10;14;23;M;15;;*;*;;;1;;1;5;5;2;
10;14;23;F;19;1;*;*;;;2;1;2;3;2;7;1
10;14;23;T;34;1;1;*;;;3;1;3;8;7;9;1
10;14;24;M;4;;*;*;;;;;;1;2;1;
10;14;24;F;13;;*;*;;;;1;1;3;4;3;
10;14;24;T;17;;1;*;;;;1;1;4;6;4;
10;14;25;M;22;;*;*;;;;4;4;5;5;4;
10;14;25;F;25;;*;*;;;;;3;5;6;10;1
10;14;25;T;47;;;*;;;;4;7;10;11;14;1
10;14;26;M;18;;*;*;;;;;1;3;5;9;
10;14;26;F;32;;*;*;;1;;;1;2;8;13;7
10;14;26;T;50;;;*;;1;;;2;5;13;22;7
10;14;27;M;11;;*;*;;;4;1;3;3;;;
10;14;27;F;5;;*;*;;1;;;1;1;2;;
10;14;27;T;16;;;*;;1;4;1;4;4;2;;
10;14;28;M;2;;*;*;;;;1;1;;;;
10;14;28;F;2;;*;*;;2;;;;;;;
10;14;28;T;4;;;*;;2;;1;1;;;;
10;14;29;M;17;;*;*;;;;;1;2;5;8;1
10;14;29;F;35;;*;*;;;;;1;1;10;23;
10;14;29;T;52;;;*;;;;;2;3;15;31;1
10;14;30;M;2;;*;*;;;;;;1;1;;
10;14;30;F;1;;*;*;;;1;;;;;;
10;14;30;T;3;;;*;;;1;;;1;1;;
10;14;31;M;40;;*;*;2;;2;1;7;8;10;10;
10;14;31;F;41;1;*;*;;;;2;2;6;17;12;1
10;14;31;T;81;1;;*;2;;2;3;9;14;27;22;1
10;14;32;M;207;;*;*;1;1;3;8;36;50;72;35;1
10;14;32;F;175;;*;*;;;1;1;6;28;57;74;8
10;14;32;T;382;;;*;1;1;4;9;42;78;129;109;9
10;14;33;M;128;1;*;*;;;3;2;9;22;47;36;7
10;14;33;F;225;;*;*;;;;2;2;17;56;119;29
10;14;33;T;353;1;1;*;;;3;4;11;39;103;155;36
10;14;34;M;122;;*;*;;;3;7;5;18;46;37;5
